,rpn/num_neg_anchors,roi_head/num_fg_samples,roi_head/num_bg_samples,fast_rcnn/cls_accuracy,fast_rcnn/fg_cls_accuracy,fast_rcnn/false_negative,rank_data_time,data_time,total_loss,loss_cls,loss_box_reg,loss_rpn_cls,loss_rpn_loc,lr,time,eta_seconds,bbox/AP,bbox/AP50,bbox/AP75,bbox/APs,bbox/APm,bbox/APl,bbox/AP-BJTU,bbox/AP-FHY,bbox/AP-MH,bbox/AP-TSG,bbox/AP-TYHT,bbox/AP-ZX,rpn/num_pos_anchors
0,251.25,8.25,247.75,0.435546875,0.09761904925107956,0.2915094196796417,0.037915945053100586,0.037915945053100586,2.0483601093292236,1.891300916671753,0.11188454180955887,0.0224711112678051,0.009255622513592243,0.0001462404616177082,0.3684096336364746,1834.679931640625,16.797542572021484,37.39629364013672,12.025067329406738,50.0,21.209148406982422,19.00293731689453,36.43886184692383,20.147216796875,7.1693501472473145,2.131718158721924,7.603488922119141,27.29462242126465,4.75
1,251.75,9.0,247.0,0.9560546875,0.0,0.8038461804389954,0.03968053683638573,0.03968053683638573,1.5218091011047363,1.313215732574463,0.12988314032554626,0.023512139916419983,0.009407419711351395,0.0002917567326221615,0.3314010500907898,1767.3033447265625,41.02292251586914,78.58049011230469,45.79742431640625,60.0,34.79023361206055,44.1634521484375,42.33316421508789,33.00115966796875,31.339401245117188,20.813180923461914,60.28712844848633,58.36350631713867,4.25
2,251.5,9.875,246.125,0.95849609375,0.0,1.0,0.031754396855831146,0.031754396855831146,1.0034434795379639,0.8836034536361694,0.13359543681144714,0.01799912005662918,0.006746916566044092,0.0003426874172873795,0.3314010500907898,1764.3895263671875,43.47865676879883,84.2802734375,44.60891342163086,50.0,43.50810623168945,45.62142562866211,51.41718292236328,31.32957649230957,42.152862548828125,27.69274139404297,49.881736755371094,58.39784240722656,4.5
3,250.25,5.75,250.25,0.16748046875,0.15849673748016357,0.060661762952804565,0.027863740921020508,0.027863740921020508,2.0579917430877686,1.9320427179336548,0.07793281972408295,0.018568508327007294,0.015378894284367561,4.437907045939937e-05,0.3662843406200409,1828.857666015625,41.276832580566406,77.54032135009766,34.61149978637695,50.0,37.33399200439453,43.380409240722656,49.41130447387695,30.76718521118164,40.52798080444336,29.95061683654785,36.32673263549805,60.677181243896484,5.75
4,251.125,10.375,245.625,0.42822265625,0.04878048598766327,0.29323723912239075,0.049123749136924744,0.049123749136924744,2.006746768951416,1.8421976566314697,0.15110768377780914,0.023507997393608093,0.011940847150981426,0.0001462404616177082,0.31510522961616516,1569.2239990234375,40.30096435546875,79.7800064086914,42.0629997253418,70.0,44.477684020996094,40.915794372558594,50.72019577026367,33.15377426147461,40.69870376586914,19.955446243286133,44.1914176940918,53.08624267578125,4.875
5,251.75,10.5,245.5,0.951171875,0.0,0.9344349503517151,0.03948429599404335,0.03948429599404335,1.3461339473724365,1.1731524467468262,0.15654349327087402,0.017285730689764023,0.007466024719178677,0.0002917567326221615,0.3127330541610718,1562.9219970703125,42.62403869628906,81.63048553466797,44.11410140991211,30.0,29.975717544555664,45.86714172363281,45.70698547363281,35.269775390625,38.74599075317383,26.081737518310547,50.93352127075195,59.00621795654297,4.25
6,252.25,13.25,242.75,0.9482421875,0.0,1.0,0.03422236815094948,0.03422236815094948,0.4576450288295746,0.22308669984340668,0.20497585833072662,0.01618032716214657,0.008294740691781044,0.0004372730036266148,0.318796306848526,1563.2550048828125,45.64971160888672,84.65975189208984,47.68759536743164,40.0,35.09680938720703,49.783966064453125,46.57402038574219,34.490257263183594,46.0070686340332,32.633663177490234,61.374351501464844,52.81892395019531,3.75
7,250.75,13.125,242.875,0.94873046875,0.0,1.0,0.03842673450708389,0.03842673450708389,0.43914684653282166,0.2020067274570465,0.19573479890823364,0.013822454959154129,0.010546306148171425,0.0005827893037348986,0.1749279946088791,1439.2008056640625,44.856693267822266,84.21183013916016,40.53061294555664,40.0,40.30860900878906,46.926795959472656,48.35243225097656,33.341522216796875,48.43299102783203,28.1771297454834,54.36492156982422,56.47115707397461,5.25
8,250.75,14.375,241.625,0.94384765625,0.0,1.0,0.03964035212993622,0.03964035212993622,0.44883042573928833,0.20873504877090454,0.21515215933322906,0.00871951412409544,0.008527876809239388,0.0007283055456355214,0.19065061211585999,1415.760986328125,43.07710266113281,80.54286193847656,41.34545135498047,40.0,42.54102325439453,44.878868103027344,44.98957443237305,30.133567810058594,44.38003921508789,25.34378433227539,56.270626068115234,57.345035552978516,5.25
9,251.875,15.125,240.875,0.94091796875,0.0,1.0,0.02471132203936577,0.02471132203936577,0.46321865916252136,0.20639930665493011,0.23653855919837952,0.007929863408207893,0.007405168376863003,0.0008738218457438052,0.2103586345911026,1390.2459716796875,43.90987777709961,80.48360443115234,42.84864807128906,35.0,41.952247619628906,46.378055572509766,48.68803024291992,32.15207290649414,43.961570739746094,25.463640213012695,62.97406768798828,50.21989440917969,4.125
10,251.125,13.875,242.125,0.94580078125,0.0,1.0,0.029524529352784157,0.029524529352784157,0.4241935908794403,0.18634033203125,0.20547114312648773,0.005751941818743944,0.007520910818129778,0.001019338145852089,0.1783987283706665,1330.227783203125,44.58539581298828,82.732177734375,48.24139404296875,40.0,44.050846099853516,46.218692779541016,44.536014556884766,34.97553253173828,38.86081314086914,33.108360290527344,63.94059371948242,52.09105682373047,4.875
11,251.75,15.75,240.25,0.9384765625,0.0,1.0,0.045969851315021515,0.045969851315021515,0.4508681893348694,0.18288984894752502,0.23855698108673096,0.004365148954093456,0.006331146229058504,0.0011648543877527118,0.2033540904521942,1312.6431884765625,39.230926513671875,79.7066879272461,38.663963317871094,40.0,40.96989822387695,40.29624557495117,43.919193267822266,29.298885345458984,29.837810516357422,30.326818466186523,57.92079162597656,44.082061767578125,4.25
12,250.625,14.875,241.125,0.94189453125,0.0,1.0,0.030410800129175186,0.030410800129175186,0.4157355725765228,0.182593435049057,0.21011608839035034,0.003906950354576111,0.00801303144544363,0.0013103706296533346,0.1829959899187088,1266.2279052734375,43.495628356933594,78.26284790039062,42.49248123168945,40.0,45.07636642456055,44.64244842529297,45.23474884033203,32.79301834106445,31.21314811706543,35.435142517089844,69.58415985107422,46.71354675292969,5.375
13,251.25,16.625,239.375,0.9365234375,0.013739882968366146,0.9848170876502991,0.011787553317844868,0.011787553317844868,0.41881927847862244,0.16803789138793945,0.2317383587360382,0.003395956242457032,0.006541439797729254,0.0014558869879692793,0.12905845046043396,1038.7509765625,41.75659942626953,77.6041030883789,41.25302505493164,40.0,43.01043701171875,43.1951904296875,45.65177536010742,32.194847106933594,31.00869369506836,32.00971221923828,66.44036102294922,43.23420715332031,4.75
14,251.75,17.125,238.875,0.935546875,0.02062058076262474,0.8729833364486694,0.02917371317744255,0.02917371317744255,0.4353402256965637,0.17939907312393188,0.2361876368522644,0.0024241209030151367,0.00528234988451004,0.0016014032298699021,0.1525573879480362,951.6634521484375,42.165565490722656,76.56059265136719,43.591285705566406,40.0,44.20051574707031,43.204185485839844,45.393882751464844,35.3487434387207,26.69512176513672,31.9730281829834,64.13861083984375,49.44399642944336,4.25
