,rpn/num_neg_anchors,roi_head/num_fg_samples,roi_head/num_bg_samples,fast_rcnn/cls_accuracy,fast_rcnn/fg_cls_accuracy,fast_rcnn/false_negative,rank_data_time,data_time,total_loss,loss_cls,loss_box_reg,loss_rpn_cls,loss_rpn_loc,lr,time,eta_seconds,bbox/AP,bbox/AP50,bbox/AP75,bbox/APs,bbox/APm,bbox/APl,bbox/AP-BJTU,bbox/AP-FHY,bbox/AP-MH,bbox/AP-TSG,bbox/AP-TYHT,bbox/AP-ZX,rpn/num_pos_anchors
26,249.75,12.75,243.25,0.96923828125,0.4895833432674408,0.4501587450504303,0.03378010168671608,0.03378010168671608,0.27863967418670654,0.11538390815258026,0.1365877091884613,0.010934967547655106,0.013228073716163635,0.003929663449525833,0.22971171140670776,1254.8392333984375,,,,,,,,,,,,,6.25
27,248.5,11.125,244.875,0.96826171875,0.3726930320262909,0.5083542466163635,0.022850262001156807,0.022850262001156807,0.25609344244003296,0.10132504999637604,0.11514385044574738,0.024462413042783737,0.017929604277014732,0.004075179807841778,0.27628597617149353,1246.5821533203125,,,,,,,,,,,,,7.5
28,249.25,12.125,243.875,0.97216796875,0.45576924085617065,0.5114167332649231,0.04031645879149437,0.04031645879149437,0.24574734270572662,0.08753465116024017,0.1253776103258133,0.013588929548859596,0.013325974345207214,0.0042206961661577225,0.2725284993648529,1239.1307373046875,,,,,,,,,,,,,6.75
29,250.25,13.375,242.625,0.970703125,0.6366459727287292,0.36335402727127075,0.03517496585845947,0.03517496585845947,0.2377115786075592,0.09039504826068878,0.13041168451309204,0.0077921985648572445,0.010288814082741737,0.004366212524473667,0.32303714752197266,1239.8189697265625,,,,,,,,,,,,,5.75
30,251.25,15.5,240.5,0.9697265625,0.6645658016204834,0.3354341685771942,0.02994099259376526,0.02994099259376526,0.2856352627277374,0.09665905684232712,0.1589256227016449,0.008152352645993233,0.010679036378860474,0.004511728882789612,0.27794837951660156,1234.183349609375,,,,,,,,,,,,,4.75
31,251.25,14.0,242.0,0.9716796875,0.5902609825134277,0.39406487345695496,0.019669100642204285,0.019669100642204285,0.2480037808418274,0.08761806786060333,0.1391259878873825,0.011273474432528019,0.00961328949779272,0.004657244775444269,0.16273820400238037,1222.3099365234375,,,,,,,,,,,,,4.75
32,250.75,12.75,243.25,0.97412109375,0.650696873664856,0.34930312633514404,0.013557890430092812,0.013557890430092812,0.24008992314338684,0.08893996477127075,0.13266855478286743,0.009213568642735481,0.00964543130248785,0.004802761133760214,0.2112976610660553,1203.130859375,,,,,,,,,,,,,5.25
33,248.625,9.0,247.0,0.9775390625,0.5457070469856262,0.4542929232120514,0.03403898701071739,0.03403898701071739,0.24388258159160614,0.07711432874202728,0.10340464860200882,0.026156853884458542,0.018583599478006363,0.0049482774920761585,0.2925383746623993,1201.1712646484375,,,,,,,,,,,,,7.375
34,248.125,10.5,245.5,0.97314453125,0.4917293190956116,0.49398496747016907,0.014191596768796444,0.014191596768796444,0.259095162153244,0.07497638463973999,0.11205753684043884,0.022666743025183678,0.019596394151449203,0.005093793850392103,0.2865721583366394,1198.310791015625,,,,,,,,,,,,,7.875
35,250.375,11.875,244.125,0.97412109375,0.6031468510627747,0.3288288414478302,0.017680343240499496,0.017680343240499496,0.22986842691898346,0.07687205076217651,0.12673310935497284,0.014252638444304466,0.013245177455246449,0.005239310208708048,0.28259727358818054,1195.3892822265625,,,,,,,,,,,,,5.625
36,249.75,11.625,244.375,0.98046875,0.645759105682373,0.35424092411994934,0.032798197120428085,0.032798197120428085,0.2192997932434082,0.0640731006860733,0.10265003889799118,0.012296309694647789,0.017483821138739586,0.0053848265670239925,0.2886064350605011,1190.286865234375,,,,,,,,,,,,,6.25
37,250.625,12.0,244.0,0.97314453125,0.6515151262283325,0.3484848439693451,0.022652389481663704,0.022652389481663704,0.23798052966594696,0.08252077549695969,0.1275302618741989,0.01125319954007864,0.01277276873588562,0.00553034245967865,0.3089582324028015,1188.0869140625,,,,,,,,,,,,,5.375
38,249.0,13.125,242.875,0.9736328125,0.5877909064292908,0.38892269134521484,0.039880186319351196,0.039880186319351196,0.271372526884079,0.08097179234027863,0.13344696164131165,0.00904514268040657,0.01759212650358677,0.005675858817994595,0.27865171432495117,1182.482666015625,,,,,,,,,,,,,7.0
39,250.25,12.375,243.625,0.97998046875,0.6472222208976746,0.35277777910232544,0.03273751959204674,0.03273751959204674,0.21313507854938507,0.06570480763912201,0.11650444567203522,0.012426411733031273,0.010280383750796318,0.005821375176310539,0.22430387139320374,1170.443115234375,,,,,,,,,,,,,5.75
40,250.625,13.5,242.5,0.9736328125,0.6637399196624756,0.3056478500366211,0.01485245581716299,0.01485245581716299,0.2475951761007309,0.07907628268003464,0.14087074995040894,0.010213783010840416,0.012895645573735237,0.005966891534626484,0.19877177476882935,1158.7757568359375,,,,,,,,,,,,,5.375
41,250.375,13.875,242.125,0.970703125,0.6276922821998596,0.3682336211204529,0.014230269007384777,0.014230269007384777,0.250043660402298,0.08338728547096252,0.13446491956710815,0.00908053107559681,0.009825915098190308,0.006112407892942429,0.2758675515651703,1153.2313232421875,,,,,,,,,,,,,5.625
42,251.125,14.375,241.625,0.9697265625,0.6472853422164917,0.3390420973300934,0.015836622565984726,0.015836622565984726,0.2382589727640152,0.08140195906162262,0.12626904249191284,0.004428801126778126,0.010482990182936192,0.006257923785597086,0.27542415261268616,1146.5484619140625,,,,,,,,,,,,,4.875
43,250.25,17.0,239.0,0.9775390625,0.7804041504859924,0.21466973423957825,0.03343956172466278,0.03343956172466278,0.22981543838977814,0.06441859900951385,0.15311050415039062,0.005935844965279102,0.011457666754722595,0.006403440143913031,0.27918803691864014,1142.142578125,,,,,,,,,,,,,5.75
44,250.75,15.125,240.875,0.97314453125,0.7150101661682129,0.2849898636341095,0.02255263924598694,0.02255263924598694,0.24525019526481628,0.08301092684268951,0.13899168372154236,0.00791382696479559,0.010255355387926102,0.006548956502228975,0.30463817715644836,1139.128173828125,,,,,,,,,,,,,5.25
45,251.625,11.75,244.25,0.98046875,0.6455026268959045,0.35449734330177307,0.03696475178003311,0.03696475178003311,0.20654630661010742,0.061116307973861694,0.1071135550737381,0.0202706977725029,0.007565400563180447,0.00669447286054492,0.27539554238319397,1133.5714111328125,,,,,,,,,,,,,4.375
46,249.625,13.75,242.25,0.974609375,0.6775209903717041,0.31377550959587097,0.0317668542265892,0.0317668542265892,0.24745091795921326,0.07714256644248962,0.12472054362297058,0.01011752150952816,0.016384419053792953,0.006839989218860865,0.2525884211063385,1125.509521484375,,,,,,,,,,,,,6.375
47,250.0,11.875,244.125,0.9814453125,0.6991010308265686,0.3008989989757538,0.03361457213759422,0.03361457213759422,0.19740380346775055,0.05806826055049896,0.10534029453992844,0.01766420155763626,0.012492847628891468,0.006985505577176809,0.259725421667099,1118.85400390625,,,,,,,,,,,,,6.0
48,250.625,12.75,243.25,0.97314453125,0.5563498735427856,0.41338974237442017,0.027200404554605484,0.027200404554605484,0.23305916786193848,0.079644575715065,0.1315661370754242,0.009467234835028648,0.012868287041783333,0.007131021469831467,0.26476332545280457,1112.713134765625,,,,,,,,,,,,,5.375
49,250.375,11.5,244.5,0.97900390625,0.6923387050628662,0.3076612949371338,0.02527768351137638,0.02527768351137638,0.20642484724521637,0.059117790311574936,0.10563864558935165,0.00891549326479435,0.010413622483611107,0.007276537828147411,0.3040896952152252,1108.8763427734375,,,,,,,,,,,,,5.625
50,250.875,10.25,245.75,0.98193359375,0.7206341028213501,0.2793658971786499,0.01955627091228962,0.01955627091228962,0.1843261420726776,0.04885699599981308,0.0864957720041275,0.022957932204008102,0.01296036597341299,0.0072572845965623856,0.2687003016471863,1102.2373046875,,,,,,,,,,,,,5.125
51,249.875,9.5,246.5,0.97900390625,0.6159663796424866,0.3840336203575134,0.03340497612953186,0.03340497612953186,0.21313974261283875,0.06439530849456787,0.09390075504779816,0.026187028735876083,0.015520325861871243,0.0072288960218429565,0.2988322973251343,1096.698486328125,,,,,,,,,,,,,6.125
52,250.25,12.0,244.0,0.9755859375,0.69936203956604,0.30063796043395996,0.04266542196273804,0.04266542196273804,0.2215459644794464,0.07739008963108063,0.10094378888607025,0.010921509005129337,0.014332052320241928,0.007200036663562059,0.2910906970500946,1094.67431640625,,,,,,,,,,,,,5.75
53,248.625,11.875,244.125,0.9775390625,0.6306818127632141,0.3693181872367859,0.04103899747133255,0.04103899747133255,0.20777273178100586,0.06506223976612091,0.10554038733243942,0.014641230925917625,0.016665589064359665,0.007170712109655142,0.24432511627674103,1089.11767578125,,,,,,,,,,,,,7.375
54,250.5,13.125,242.875,0.97705078125,0.6213471293449402,0.3786529004573822,0.027797188609838486,0.027797188609838486,0.25258737802505493,0.07355733960866928,0.11272739619016647,0.015449326485395432,0.011275386437773705,0.007140926085412502,0.26596155762672424,1080.081787109375,,,,,,,,,,,,,5.5
55,249.75,15.0,241.0,0.97705078125,0.6728940010070801,0.32710596919059753,0.04228511080145836,0.04228511080145836,0.2287646234035492,0.06608700007200241,0.11373067647218704,0.011623155325651169,0.013864876702427864,0.007110683247447014,0.24352675676345825,1070.7275390625,,,,,,,,,,,,,6.25
56,251.125,12.75,243.25,0.9794921875,0.7568181753158569,0.24318182468414307,0.042063865810632706,0.042063865810632706,0.19717910885810852,0.052002012729644775,0.11111117899417877,0.010265733115375042,0.009924210608005524,0.007079989183694124,0.30507710576057434,1065.2083740234375,,,,,,,,,,,,,4.875
57,250.0,12.375,243.625,0.97802734375,0.6480908393859863,0.3461703062057495,0.04135511443018913,0.04135511443018913,0.21821299195289612,0.060295358300209045,0.11457334458827972,0.011376963928341866,0.016090311110019684,0.007048848085105419,0.2907558083534241,1059.6890869140625,,,,,,,,,,,,,6.0
